0040266	151	CP065312.1_1703	125	3.4e-11	29	118	11	85	0.58940397351
0043707	64	CP065312.1_1708	397	6.2e-14	3	61	41	100	0.90625
0040517	144	CP065312.1_1713	149	8.4e-15	29	133	34	139	0.722222222222
0036286	54	CP065312.1_1714	290	6.3e-11	7	53	189	235	0.851851851852
0035607	54	CP065312.1_1714	290	1.4e-06	3	51	237	282	0.888888888889
0037767	80	CP065312.1_1721	497	1.5e-06	10	70	19	70	0.75
0043758	87	CP065312.1_1721	497	1.6e-06	15	69	275	327	0.620689655172
0043707	64	CP065312.1_1723	119	5.4e-11	3	62	3	63	0.921875
0036286	54	CP065312.1_1756	505	6.4e-08	3	53	397	447	0.925925925926
0035607	54	CP065312.1_1756	505	7.1e-10	2	53	448	497	0.944444444444
0036286	54	CP065312.1_1759	288	4.8e-08	3	52	178	227	0.907407407407
0035607	54	CP065312.1_1759	288	4.2e-12	2	53	229	278	0.944444444444
0036955	59	CP065312.1_1782	337	8.6e-13	2	58	1	58	0.949152542373
0044558	59	CP065312.1_1791	369	5.8e-12	1	48	5	51	0.796610169492
0044558	59	CP065312.1_1804	341	5.5e-10	2	50	3	50	0.813559322034
0036286	54	CP065312.1_1827	360	2.2e-12	4	53	251	300	0.907407407407
0035607	54	CP065312.1_1827	360	6.4e-11	2	52	301	349	0.925925925926
0039384	65	CP065312.1_1843	225	1.1e-11	5	62	20	77	0.876923076923
0038966	94	CP065312.1_1865	65	3.6e-10	30	75	8	54	0.478723404255
0037767	80	CP065312.1_187	126	7.4e-09	2	71	13	77	0.8625
0036286	54	CP065312.1_1886	303	8.2e-12	3	52	189	238	0.907407407407
0035607	54	CP065312.1_1886	303	1.4e-08	3	52	241	288	0.907407407407
0039468	106	CP065312.1_189	258	9.9e-29	3	101	7	105	0.924528301887
0036286	54	CP065312.1_1901	532	4.4e-06	4	52	427	476	0.888888888889
0035607	54	CP065312.1_1901	532	2.6e-09	3	52	479	526	0.907407407407
0036286	54	CP065312.1_1913	282	3.5e-10	2	52	172	222	0.925925925926
0035607	54	CP065312.1_1913	282	2.4e-11	4	51	226	271	0.87037037037
0038753	71	CP065312.1_1920	221	4.4e-09	8	68	159	219	0.845070422535
0039384	65	CP065312.1_1927	243	1.9e-09	14	63	30	79	0.753846153846
0043143	63	CP065312.1_1941	72	4.6e-09	9	60	10	63	0.809523809524
0036955	59	CP065312.1_1946	331	4.7e-12	2	48	1	49	0.779661016949
0036955	59	CP065312.1_1954	342	7.7e-14	2	47	1	48	0.762711864407
0037767	80	CP065312.1_1956	240	3.6e-11	3	70	9	71	0.8375
0037767	80	CP065312.1_1959	237	3.9e-10	4	78	10	75	0.925
0043935	94	CP065312.1_1961	117	7e-17	8	92	16	107	0.893617021277
0036286	54	CP065312.1_1963	297	1.9e-10	3	53	192	242	0.925925925926
0035607	54	CP065312.1_1963	297	9.1e-08	3	53	244	292	0.925925925926
0037767	80	CP065312.1_1987	249	1.3e-09	2	78	176	246	0.95
0043707	64	CP065312.1_1988	158	2.1e-14	10	62	2	55	0.8125
0036286	54	CP065312.1_2016	288	3.9e-14	2	53	179	230	0.944444444444
0035607	54	CP065312.1_2016	288	4.4e-10	2	52	231	279	0.925925925926
0036286	54	CP065312.1_2030	278	1.9e-11	3	53	176	226	0.925925925926
0035607	54	CP065312.1_2030	278	4.3e-05	2	52	227	275	0.925925925926
0037244	118	CP065312.1_2032	266	6.3e-19	4	104	7	102	0.847457627119
0036286	54	CP065312.1_2037	295	3.9e-05	19	51	199	231	0.592592592593
0035607	54	CP065312.1_2037	295	1.3e-08	4	53	236	283	0.907407407407
0043707	64	CP065312.1_2051	115	9.9e-16	3	61	6	65	0.90625
0037767	80	CP065312.1_206	224	4.1e-12	2	78	152	220	0.95
0044258	100	CP065312.1_2102	111	2.7e-18	4	96	10	102	0.92
0043669	98	CP065312.1_2104	106	4.1e-24	6	92	13	99	0.877551020408
0043669	98	CP065312.1_2105	122	1.1e-25	6	89	23	106	0.84693877551
0036286	54	CP065312.1_211	404	2.2e-09	5	53	294	342	0.888888888889
0035607	54	CP065312.1_211	404	2.8e-10	1	52	342	391	0.944444444444
0044258	100	CP065312.1_2115	128	6.8e-21	6	97	18	110	0.91
0035607	54	CP065312.1_2117	348	7.6e-09	2	54	293	343	0.962962962963
0040266	151	CP065312.1_2127	327	6.7e-08	25	79	130	183	0.35761589404
0043707	64	CP065312.1_2129	201	9.8e-10	6	61	4	60	0.859375
0037767	80	CP065312.1_2136	126	8e-09	2	70	13	76	0.85
0043707	64	CP065312.1_2149	206	3.1e-17	3	63	3	64	0.9375
0039384	65	CP065312.1_2157	300	6.1e-12	5	59	2	58	0.830769230769
0043707	64	CP065312.1_216	402	1.6e-09	3	54	11	63	0.796875
0035607	54	CP065312.1_2160	353	2.5e-06	6	51	243	287	0.833333333333
0035607	54	CP065312.1_2160	353	1.3e-06	2	53	290	339	0.944444444444
0043707	64	CP065312.1_2190	117	4.1e-05	25	60	1	38	0.546875
0043707	64	CP065312.1_2206	105	1.7e-10	3	62	6	66	0.921875
0041905	120	CP065312.1_2276	587	5.7e-06	6	77	2	61	0.591666666667
0036286	54	CP065312.1_2281	281	1.8e-11	3	53	163	213	0.925925925926
0035607	54	CP065312.1_2281	281	3.2e-09	4	52	216	262	0.888888888889
0036286	54	CP065312.1_2287	317	1.3e-10	5	53	189	237	0.888888888889
0035607	54	CP065312.1_2287	317	2.3e-10	2	53	238	287	0.944444444444
0036286	54	CP065312.1_2289	305	8.1e-09	3	53	192	242	0.925925925926
0035607	54	CP065312.1_2289	305	1e-07	3	53	244	292	0.925925925926
0035607	54	CP065312.1_23	189	8e-05	7	45	12	50	0.703703703704
0043707	64	CP065312.1_231	73	9.6e-14	3	61	6	65	0.90625
0035607	54	CP065312.1_2317	304	1.7e-11	3	52	184	233	0.907407407407
0035607	54	CP065312.1_2317	304	2.9e-11	2	52	235	283	0.925925925926
0044558	59	CP065312.1_2335	342	1.5e-11	1	56	2	55	0.932203389831
0037176	98	CP065312.1_2342	511	2.8e-05	58	94	442	478	0.367346938776
0041150	134	CP065312.1_2359	136	5e-32	11	133	3	123	0.910447761194
0036286	54	CP065312.1_2410	240	1.2e-09	3	53	132	183	0.925925925926
0035607	54	CP065312.1_2410	240	7.5e-11	2	52	184	232	0.925925925926
0043707	64	CP065312.1_2417	489	3e-17	3	61	12	71	0.90625
0045032	127	CP065312.1_2455	126	4.7e-08	15	66	29	82	0.40157480315
0036286	54	CP065312.1_2470	407	2.3e-09	3	53	301	351	0.925925925926
0035607	54	CP065312.1_2470	407	7.1e-11	2	52	352	400	0.925925925926
0043669	98	CP065312.1_2473	389	2.4e-08	19	68	8	58	0.5
0036286	54	CP065312.1_2488	247	2.2e-11	5	53	141	189	0.888888888889
0035607	54	CP065312.1_2488	247	3.8e-10	3	52	191	238	0.907407407407
0039384	65	CP065312.1_2494	231	2.3e-08	10	62	23	75	0.8
0037767	80	CP065312.1_2496	232	8.2e-09	3	73	13	78	0.875
0043707	64	CP065312.1_2500	82	5.6e-13	4	61	13	73	0.890625
0044558	59	CP065312.1_2520	344	4.5e-16	1	58	1	57	0.966101694915
0044558	59	CP065312.1_2521	348	1.1e-15	3	58	3	57	0.932203389831
0035607	54	CP065312.1_2546	278	4.1e-08	8	50	161	203	0.777777777778
0035607	54	CP065312.1_2546	278	7.4e-10	2	53	207	256	0.944444444444
0036286	54	CP065312.1_2551	286	2.3e-13	4	53	176	225	0.907407407407
0035607	54	CP065312.1_2551	286	1.4e-08	2	52	226	274	0.925925925926
0036955	59	CP065312.1_2559	337	5.1e-19	2	58	1	57	0.949152542373
0036286	54	CP065312.1_2566	280	7.8e-11	4	53	179	228	0.907407407407
0035607	54	CP065312.1_2566	280	4.6e-13	2	53	229	278	0.944444444444
0043707	64	CP065312.1_2597	111	1.1e-12	3	62	11	71	0.921875
0036286	54	CP065312.1_2609	296	5.5e-11	3	53	193	243	0.925925925926
0035607	54	CP065312.1_2609	296	1.3e-10	2	52	244	292	0.925925925926
0040517	144	CP065312.1_2622	297	3.9e-06	28	108	2	76	0.555555555556
0036286	54	CP065312.1_2625	278	5.6e-10	3	52	170	219	0.907407407407
0035607	54	CP065312.1_2625	278	3.7e-12	3	53	222	270	0.925925925926
0036286	54	CP065312.1_2639	288	1e-09	3	53	173	223	0.925925925926
0035607	54	CP065312.1_2639	288	8e-12	2	53	224	273	0.944444444444
0043758	87	CP065312.1_2653	249	3.9e-14	3	66	4	60	0.724137931034
0040517	144	CP065312.1_2656	150	1.3e-27	22	138	26	145	0.805555555556
0043707	64	CP065312.1_2695	116	2e-07	5	62	3	61	0.890625
0043707	64	CP065312.1_2697	152	1.5e-15	3	63	6	67	0.9375
0036286	54	CP065312.1_2703	534	1.3e-07	4	50	428	475	0.851851851852
0035607	54	CP065312.1_2703	534	9.8e-12	3	53	480	528	0.925925925926
0043935	94	CP065312.1_2740	108	7.8e-19	2	88	5	94	0.914893617021
0039939	63	CP065312.1_2743	209	2.6e-05	18	53	150	185	0.555555555556
0040517	144	CP065312.1_278	154	8.1e-24	2	136	8	144	0.930555555556
0040266	151	CP065312.1_279	296	2.3e-05	25	139	2	115	0.754966887417
0036286	54	CP065312.1_2816	401	1.3e-11	2	53	297	348	0.944444444444
0035607	54	CP065312.1_2816	401	1.5e-06	4	52	351	397	0.888888888889
0043707	64	CP065312.1_2832	79	4.7e-07	3	61	13	77	0.90625
0035318	53	CP065312.1_2833	54	1.5e-07	4	47	1	44	0.811320754717
0043707	64	CP065312.1_2837	162	2e-13	2	58	2	59	0.875
0043707	64	CP065312.1_2884	119	1.9e-16	2	61	11	71	0.921875
0043707	64	CP065312.1_2893	154	1.9e-05	7	61	3	61	0.84375
0036955	59	CP065312.1_2901	342	1.1e-12	2	48	4	50	0.779661016949
0036286	54	CP065312.1_2909	493	3.4e-09	4	53	391	440	0.907407407407
0035607	54	CP065312.1_2909	493	1.3e-10	3	53	442	490	0.925925925926
0036286	54	CP065312.1_2919	249	7.8e-11	5	53	141	189	0.888888888889
0035607	54	CP065312.1_2919	249	3.6e-11	2	53	190	239	0.944444444444
0036286	54	CP065312.1_2951	522	1.1e-10	2	53	414	465	0.944444444444
0035607	54	CP065312.1_2951	522	6.7e-10	3	52	467	514	0.907407407407
0043707	64	CP065312.1_2983	238	3e-10	5	61	10	66	0.875
0043707	64	CP065312.1_2983	238	8.8e-08	9	60	139	191	0.796875
0036286	54	CP065312.1_2990	103	4.1e-09	5	53	2	50	0.888888888889
0035607	54	CP065312.1_2990	103	1.3e-13	2	53	51	100	0.944444444444
0036955	59	CP065312.1_2991	346	2.8e-16	2	57	5	60	0.932203389831
0036286	54	CP065312.1_2996	315	1.2e-05	2	51	196	245	0.907407407407
0035607	54	CP065312.1_2996	315	1.5e-10	2	51	248	295	0.907407407407
0043758	87	CP065312.1_30	470	4.9e-08	12	57	19	62	0.51724137931
0043758	87	CP065312.1_30	470	7.4e-09	14	68	257	309	0.620689655172
0036286	54	CP065312.1_300	288	9.2e-12	3	53	5	55	0.925925925926
0035607	54	CP065312.1_300	288	1.6e-06	2	53	56	105	0.944444444444
0036286	54	CP065312.1_3003	293	3.2e-10	4	52	179	227	0.888888888889
0035607	54	CP065312.1_3003	293	4.2e-09	3	52	230	277	0.907407407407
0035607	54	CP065312.1_3005	282	8.5e-05	2	53	169	220	0.944444444444
0035607	54	CP065312.1_3005	282	1e-07	5	52	224	270	0.87037037037
0036286	54	CP065312.1_3008	288	1.7e-11	2	53	184	235	0.944444444444
0035607	54	CP065312.1_3008	288	1.9e-07	4	52	238	283	0.888888888889
0035607	54	CP065312.1_3014	508	2e-05	3	53	399	451	0.925925925926
0035607	54	CP065312.1_3014	508	4.7e-08	3	53	453	503	0.925925925926
0043707	64	CP065312.1_3023	145	2.4e-13	3	61	15	74	0.90625
0040266	151	CP065312.1_3047	410	5.2e-06	25	81	14	69	0.370860927152
0036955	59	CP065312.1_3055	340	5.1e-15	3	58	5	60	0.932203389831
0043707	64	CP065312.1_3067	118	2.7e-17	3	61	4	63	0.90625
0041905	120	CP065312.1_3077	251	8.2e-07	11	93	18	96	0.683333333333
0036955	59	CP065312.1_3080	346	1.4e-13	4	50	4	50	0.779661016949
0036286	54	CP065312.1_3090	539	1.6e-09	4	53	426	475	0.907407407407
0035607	54	CP065312.1_3090	539	1.9e-09	3	53	477	525	0.925925925926
0040517	144	CP065312.1_3093	144	4.8e-21	7	136	11	141	0.895833333333
0036955	59	CP065312.1_3094	353	3.3e-16	3	58	3	58	0.932203389831
0043758	87	CP065312.1_3098	254	7.5e-13	1	73	1	66	0.827586206897
0035607	54	CP065312.1_3102	298	1.9e-09	6	50	194	238	0.814814814815
0035607	54	CP065312.1_3102	298	6e-12	3	53	243	291	0.925925925926
0038753	71	CP065312.1_3105	224	3.9e-11	1	69	152	216	0.957746478873
0043143	63	CP065312.1_3139	78	3.7e-05	6	60	7	61	0.857142857143
0043758	87	CP065312.1_3153	254	2.9e-13	3	66	4	60	0.724137931034
0036286	54	CP065312.1_3157	294	2.5e-15	3	52	183	232	0.907407407407
0035607	54	CP065312.1_3157	294	1.8e-08	3	53	235	283	0.925925925926
0036286	54	CP065312.1_3165	298	8e-13	3	52	190	239	0.907407407407
0035607	54	CP065312.1_3165	298	1.7e-07	2	51	241	287	0.907407407407
0035607	54	CP065312.1_3168	252	3.5e-08	6	48	146	188	0.777777777778
0035607	54	CP065312.1_3168	252	1e-09	2	53	194	243	0.944444444444
0043707	64	CP065312.1_3185	163	8.6e-18	3	61	3	62	0.90625
0037244	118	CP065312.1_3195	274	2.8e-24	4	113	2	106	0.923728813559
0037244	118	CP065312.1_3202	71	8.9e-27	4	71	2	69	0.567796610169
0043707	64	CP065312.1_3219	256	3e-14	3	61	9	68	0.90625
0039939	63	CP065312.1_322	159	6.5e-05	15	56	106	147	0.650793650794
0043143	63	CP065312.1_3220	73	2.3e-07	5	60	7	62	0.873015873016
0039384	65	CP065312.1_3240	175	1.3e-13	3	62	1	60	0.907692307692
0043707	64	CP065312.1_3243	78	3.2e-15	5	60	3	59	0.859375
0038753	71	CP065312.1_3245	243	1.4e-11	4	68	162	223	0.901408450704
0036286	54	CP065312.1_325	322	7.4e-07	5	53	12	60	0.888888888889
0035607	54	CP065312.1_325	322	1.1e-08	6	53	62	110	0.87037037037
0043935	94	CP065312.1_3254	118	1e-15	6	87	11	100	0.86170212766
0043143	63	CP065312.1_3264	73	2.7e-16	2	61	3	63	0.936507936508
0036286	54	CP065312.1_3269	299	2e-06	6	52	192	238	0.851851851852
0035607	54	CP065312.1_3269	299	2.5e-10	3	51	241	287	0.888888888889
0043707	64	CP065312.1_3274	131	1.5e-12	3	62	3	63	0.921875
0036286	54	CP065312.1_328	286	1.1e-13	2	52	172	222	0.925925925926
0038966	94	CP065312.1_3306	148	6.1e-07	16	74	86	144	0.617021276596
0038039	63	CP065312.1_3337	175	2.2e-06	1	45	120	162	0.698412698413
0036286	54	CP065312.1_3361	305	2.3e-10	3	52	192	241	0.907407407407
0035607	54	CP065312.1_3361	305	2.5e-11	2	52	243	291	0.925925925926
0043669	98	CP065312.1_3392	190	3.5e-10	15	75	5	67	0.612244897959
0036286	54	CP065312.1_3401	424	2.9e-11	3	53	320	370	0.925925925926
0035607	54	CP065312.1_3401	424	2.2e-08	3	53	372	420	0.925925925926
0036955	59	CP065312.1_3416	333	4.8e-09	2	50	2	50	0.813559322034
0036286	54	CP065312.1_3426	537	2e-09	4	53	429	479	0.907407407407
0035607	54	CP065312.1_3426	537	1.6e-09	2	53	480	529	0.944444444444
0036955	59	CP065312.1_3434	343	2.7e-15	2	57	2	57	0.932203389831
0036286	54	CP065312.1_3456	282	1.2e-11	3	52	180	229	0.907407407407
0035607	54	CP065312.1_3456	282	7.5e-07	3	48	232	274	0.833333333333
0036286	54	CP065312.1_3458	311	4.9e-13	5	52	192	239	0.87037037037
0035607	54	CP065312.1_3458	311	1.4e-09	3	52	242	289	0.907407407407
0036955	59	CP065312.1_3471	344	3e-11	2	48	2	48	0.779661016949
0036955	59	CP065312.1_3472	332	4.4e-11	2	41	2	41	0.661016949153
0036955	59	CP065312.1_3478	335	1.1e-10	2	48	2	48	0.779661016949
0035607	54	CP065312.1_3485	289	6.2e-09	2	53	233	282	0.944444444444
0037767	80	CP065312.1_3509	488	3e-07	7	69	16	69	0.775
0037767	80	CP065312.1_3509	488	1.7e-10	23	73	272	322	0.625
0036286	54	CP065312.1_3552	534	2.3e-07	4	50	433	479	0.851851851852
0035607	54	CP065312.1_3552	534	8e-10	3	53	484	532	0.925925925926
0035607	54	CP065312.1_3563	802	8.4e-10	1	53	157	209	0.962962962963
0035607	54	CP065312.1_3563	802	6e-10	2	54	210	260	0.962962962963
0036286	54	CP065312.1_3574	310	1.7e-12	4	53	203	252	0.907407407407
0035607	54	CP065312.1_3574	310	3.7e-10	2	53	253	302	0.944444444444
0043707	64	CP065312.1_3589	69	1.9e-14	6	61	9	65	0.859375
0044258	100	CP065312.1_368	115	2.6e-19	3	94	9	100	0.91
0039939	63	CP065312.1_3697	165	9.9e-06	15	53	114	152	0.603174603175
0040266	151	CP065312.1_3703	252	1.7e-09	28	117	13	97	0.58940397351
0043143	63	CP065312.1_3712	260	4.4e-06	5	40	216	251	0.555555555556
0040517	144	CP065312.1_3727	145	1.7e-30	3	136	9	142	0.923611111111
0043669	98	CP065312.1_3733	118	4.2e-29	7	95	27	115	0.897959183673
0043707	64	CP065312.1_3738	107	7.1e-10	5	60	4	61	0.859375
0038966	94	CP065312.1_3750	85	1e-10	20	85	4	74	0.691489361702
0038966	94	CP065312.1_3751	70	5.5e-16	29	92	2	65	0.670212765957
0044258	100	CP065312.1_376	121	8.8e-21	6	96	18	109	0.9
0040586	141	CP065312.1_3779	142	3e-25	20	139	14	130	0.843971631206
0045032	127	CP065312.1_3785	135	1.5e-28	3	126	7	131	0.968503937008
0036955	59	CP065312.1_3795	326	4.6e-19	2	59	1	58	0.966101694915
0043707	64	CP065312.1_3800	31	3e-06	3	26	3	26	0.359375
0036286	54	CP065312.1_3808	500	2.4e-07	4	53	393	443	0.907407407407
0035607	54	CP065312.1_3808	500	1.8e-11	3	53	445	493	0.925925925926
0036286	54	CP065312.1_3814	414	2.5e-09	3	54	302	353	0.944444444444
0035607	54	CP065312.1_3814	414	1.3e-10	5	53	356	402	0.888888888889
0039384	65	CP065312.1_3823	311	2e-10	5	59	2	58	0.830769230769
0041905	120	CP065312.1_3836	353	9.3e-05	15	61	24	66	0.383333333333
0036286	54	CP065312.1_3840	311	9.2e-11	2	52	196	246	0.925925925926
0035607	54	CP065312.1_3840	311	2.5e-09	3	51	249	295	0.888888888889
0039384	65	CP065312.1_3845	238	8.7e-10	19	63	43	87	0.676923076923
0035607	54	CP065312.1_3873	253	7.6e-09	4	53	148	197	0.907407407407
0035607	54	CP065312.1_3873	253	6.2e-12	2	52	198	246	0.925925925926
0036286	54	CP065312.1_3883	145	2.5e-13	5	53	36	84	0.888888888889
0035607	54	CP065312.1_3883	145	4.2e-12	2	53	85	134	0.944444444444
0042546	127	CP065312.1_3895	137	5.2e-29	1	114	4	117	0.889763779528
0036286	54	CP065312.1_3896	300	7.9e-10	5	53	191	239	0.888888888889
0035607	54	CP065312.1_3896	300	4e-10	3	53	241	289	0.925925925926
0035347	75	CP065312.1_3917	157	3.5e-20	3	66	5	68	0.84
0041905	120	CP065312.1_3936	120	1e-21	3	119	3	117	0.966666666667
0045032	127	CP065312.1_3939	152	6.8e-35	1	126	5	132	0.984251968504
0036286	54	CP065312.1_3953	292	7.4e-15	3	52	180	229	0.907407407407
0035607	54	CP065312.1_3953	292	2.5e-10	3	52	232	279	0.907407407407
0044558	59	CP065312.1_398	632	8.5e-14	1	54	1	52	0.898305084746
0036286	54	CP065312.1_3981	277	1.6e-08	2	53	4	55	0.944444444444
0035607	54	CP065312.1_3981	277	4.4e-05	4	53	58	105	0.907407407407
0043707	64	CP065312.1_3983	154	1.2e-16	2	61	2	62	0.921875
0035318	53	CP065312.1_4028	66	1.1e-06	5	49	8	52	0.830188679245
0037767	80	CP065312.1_4057	125	4e-08	3	74	14	80	0.8875
0039384	65	CP065312.1_4064	314	1.2e-08	3	61	1	60	0.892307692308
0040586	141	CP065312.1_4069	146	1.5e-19	30	138	27	135	0.765957446809
0043707	64	CP065312.1_4097	83	1.2e-13	3	61	12	73	0.90625
0036286	54	CP065312.1_4115	284	1.5e-13	6	53	183	230	0.87037037037
0035607	54	CP065312.1_4115	284	2e-11	2	52	231	279	0.925925925926
0043669	98	CP065312.1_4146	304	2.5e-15	5	71	5	75	0.673469387755
0040266	151	CP065312.1_4179	115	1e-05	20	129	12	113	0.721854304636
0043707	64	CP065312.1_4186	109	1.1e-13	3	63	9	70	0.9375
0042546	127	CP065312.1_4214	394	3.4e-30	1	126	5	125	0.984251968504
