0040266	151	CP065321.1_1025	382	1.6e-08	21	78	319	374	0.377483443709
0043707	64	CP065321.1_1047	250	6e-13	3	61	3	62	0.90625
0043707	64	CP065321.1_1056	142	1.3e-10	3	58	4	61	0.859375
0039939	63	CP065321.1_1074	235	2.5e-05	21	58	10	47	0.587301587302
0040266	151	CP065321.1_1124	87	7.1e-07	24	77	12	70	0.350993377483
0044258	100	CP065321.1_1141	112	3.7e-17	6	98	14	107	0.92
0043935	94	CP065321.1_1144	178	2.4e-09	7	79	4	85	0.765957446809
0043707	64	CP065321.1_1146	117	1.7e-11	3	61	8	67	0.90625
0044258	100	CP065321.1_1166	165	3.4e-05	20	68	5	53	0.48
0043707	64	CP065321.1_1172	70	4.1e-18	6	62	6	63	0.875
0043707	64	CP065321.1_1185	145	7.7e-15	5	62	16	74	0.890625
0036286	54	CP065321.1_1203	517	5.5e-09	4	53	414	463	0.907407407407
0035607	54	CP065321.1_1203	517	3.5e-12	2	53	464	513	0.944444444444
0043935	94	CP065321.1_1233	109	2.4e-07	8	79	6	71	0.755319148936
0036955	59	CP065321.1_1262	320	6e-16	13	58	2	47	0.762711864407
0037456	76	CP065321.1_128	149	1.1e-23	1	72	2	73	0.934210526316
0041150	134	CP065321.1_1287	149	1.7e-28	14	134	8	127	0.89552238806
0039384	65	CP065321.1_1315	298	2.4e-10	6	60	3	59	0.830769230769
0043707	64	CP065321.1_1345	203	6.7e-11	3	61	9	68	0.90625
0043707	64	CP065321.1_1352	166	9.4e-11	3	61	41	101	0.90625
0043707	64	CP065321.1_1352	166	2.4e-08	5	49	114	159	0.6875
0043707	64	CP065321.1_1365	164	1.9e-06	5	39	119	153	0.53125
0043143	63	CP065321.1_1381	120	1.4e-10	2	60	15	74	0.920634920635
0043707	64	CP065321.1_1386	115	3.5e-16	3	61	6	65	0.90625
0043707	64	CP065321.1_1390	183	4e-13	6	56	11	62	0.78125
0043707	64	CP065321.1_1482	89	2.1e-06	4	50	13	61	0.71875
0040266	151	CP065321.1_1490	121	1.6e-10	30	124	12	92	0.622516556291
0040517	144	CP065321.1_1504	156	2.1e-21	4	135	18	154	0.909722222222
0042628	48	CP065321.1_1506	138	1.2e-08	2	44	10	52	0.875
0040266	151	CP065321.1_1510	123	2.4e-11	25	131	9	117	0.701986754967
0039939	63	CP065321.1_1528	105	3.1e-07	13	53	6	46	0.634920634921
0040266	151	CP065321.1_155	121	4.3e-07	22	83	25	94	0.403973509934
0043669	98	CP065321.1_1630	483	1e-06	23	80	423	481	0.581632653061
0043095	94	CP065321.1_1637	116	3.4e-28	3	89	26	112	0.914893617021
0040517	144	CP065321.1_1680	336	4.5e-28	2	132	204	334	0.902777777778
0043707	64	CP065321.1_1694	148	8.5e-16	5	61	5	62	0.875
0043707	64	CP065321.1_1774	101	2.2e-17	3	61	6	65	0.90625
0043143	63	CP065321.1_1786	74	2e-08	5	60	7	64	0.873015873016
0036286	54	CP065321.1_18	692	2.1e-09	2	53	583	635	0.944444444444
0035607	54	CP065321.1_18	692	7.6e-10	2	52	636	684	0.925925925926
0044258	100	CP065321.1_1807	113	1.2e-19	3	94	9	100	0.91
0038966	94	CP065321.1_183	797	4.3e-06	29	76	679	726	0.5
0043707	64	CP065321.1_1850	105	8.3e-10	3	61	6	65	0.90625
0044258	100	CP065321.1_1853	117	1.6e-19	3	97	7	101	0.94
0043669	98	CP065321.1_1855	104	2.6e-25	8	95	13	100	0.887755102041
0043669	98	CP065321.1_1856	121	1.5e-26	6	89	23	106	0.84693877551
0043707	64	CP065321.1_1861	402	2.3e-13	3	62	7	66	0.921875
0036286	54	CP065321.1_1869	317	2.9e-09	3	52	6	55	0.907407407407
0035607	54	CP065321.1_1869	317	1.2e-08	3	53	58	106	0.925925925926
0040266	151	CP065321.1_187	121	3e-06	22	77	25	86	0.364238410596
0043143	63	CP065321.1_1883	766	2.1e-10	2	60	13	72	0.920634920635
0036286	54	CP065321.1_190	288	5.5e-11	4	52	181	229	0.888888888889
0035607	54	CP065321.1_190	288	6.8e-10	2	53	231	280	0.944444444444
0036286	54	CP065321.1_1914	295	4.4e-09	5	53	7	55	0.888888888889
0038966	94	CP065321.1_1924	265	4.6e-06	27	60	105	138	0.351063829787
0036286	54	CP065321.1_193	277	5.4e-08	7	49	171	213	0.777777777778
0035607	54	CP065321.1_193	277	8.8e-08	3	53	219	267	0.925925925926
0043935	94	CP065321.1_1933	100	1.6e-12	4	89	4	94	0.904255319149
0043758	87	CP065321.1_2056	194	1.3e-09	2	60	4	60	0.666666666667
0043707	64	CP065321.1_2095	217	6.2e-14	4	62	12	71	0.90625
0043707	64	CP065321.1_2113	110	1.9e-15	3	61	5	64	0.90625
0036286	54	CP065321.1_2120	290	1.9e-10	3	54	4	55	0.944444444444
0035607	54	CP065321.1_2120	290	4.2e-06	2	50	55	101	0.888888888889
0040517	144	CP065321.1_2156	215	3.7e-26	28	135	45	152	0.743055555556
0042546	127	CP065321.1_2172	323	1.7e-21	2	116	6	115	0.897637795276
0036286	54	CP065321.1_2206	271	1.6e-11	4	52	168	216	0.888888888889
0035607	54	CP065321.1_2206	271	7.4e-08	2	52	218	265	0.925925925926
0043707	64	CP065321.1_2212	117	2.4e-13	3	62	16	76	0.921875
0038966	94	CP065321.1_2266	105	6.1e-17	30	91	2	63	0.648936170213
0036286	54	CP065321.1_227	184	1.8e-05	5	42	18	55	0.685185185185
0043707	64	CP065321.1_228	121	5.9e-12	3	62	15	75	0.921875
0045032	127	CP065321.1_2282	134	2.1e-27	4	123	6	123	0.937007874016
