0043758	87	CP065315.1_1043	351	1.5e-25	1	83	2	84	0.942528735632
0040517	144	CP065315.1_109	165	4e-23	16	134	23	143	0.819444444444
0045030	74	CP065315.1_111	211	3.8e-19	3	73	9	79	0.945945945946
0043707	64	CP065315.1_1125	151	3.8e-11	5	60	90	149	0.859375
0043707	64	CP065315.1_1140	168	7.9e-09	8	54	22	69	0.71875
0043707	64	CP065315.1_1142	72	2.9e-12	6	61	2	58	0.859375
0043707	64	CP065315.1_1145	107	5.4e-09	4	63	4	64	0.921875
0043707	64	CP065315.1_1146	107	1.3e-07	5	63	5	64	0.90625
0043707	64	CP065315.1_1147	120	3.1e-10	5	63	5	64	0.90625
0043143	63	CP065315.1_1152	76	2.6e-08	2	60	7	65	0.920634920635
0037767	80	CP065315.1_1159	127	6.5e-08	2	71	13	77	0.8625
0035607	54	CP065315.1_1181	199	9.4e-05	3	42	17	56	0.722222222222
0043707	64	CP065315.1_1193	77	6.3e-16	3	61	8	67	0.90625
0039939	63	CP065315.1_1211	199	3e-05	13	54	135	176	0.650793650794
0039384	65	CP065315.1_1215	314	7.1e-10	8	59	5	56	0.784615384615
0041905	120	CP065315.1_1217	122	2.8e-24	3	120	1	119	0.975
0038966	94	CP065315.1_1229	274	3.5e-06	6	64	197	258	0.617021276596
0039939	63	CP065315.1_129	167	6.8e-05	6	55	100	149	0.777777777778
0040266	151	CP065315.1_1298	295	9.7e-05	47	111	21	72	0.423841059603
0043707	64	CP065315.1_1300	111	2e-08	14	62	24	73	0.75
0043707	64	CP065315.1_1312	68	6.2e-18	4	61	2	60	0.890625
0043707	64	CP065315.1_1349	88	3.2e-11	16	62	1	48	0.71875
0041905	120	CP065315.1_1354	128	1.7e-19	4	119	6	119	0.958333333333
0043707	64	CP065315.1_1403	345	8.3e-14	3	61	7	66	0.90625
0040266	151	CP065315.1_142	252	1.3e-05	14	67	69	119	0.350993377483
0043707	64	CP065315.1_1431	199	1.4e-14	3	62	3	63	0.921875
0038966	94	CP065315.1_1477	84	1.2e-16	25	92	3	70	0.712765957447
0043707	64	CP065315.1_148	255	1.7e-07	4	62	4	64	0.90625
0043707	64	CP065315.1_15	73	2.6e-14	3	61	3	62	0.90625
0039939	63	CP065315.1_152	109	9.4e-07	14	55	52	93	0.650793650794
0043707	64	CP065315.1_1536	123	6.5e-10	3	59	13	70	0.875
